sale_id,date,service,price,promotion,quantity,revenue,cost,profit,region,age,gender,income,channel,payment_method
S09032,2025-07-11,Electrical Wiring,1278.14,None,1,1278.14,766.89,511.26,PA,45.0,Non-binary,<40k,Online Booking,Mobile Pay
S09033,2025-07-11,Electrical Wiring,971.41,REFERRAL20,1,777.13,582.84,194.28,WA,41.0,Male,120k+,Online Booking,Credit Card
S09034,2025-07-11,Lawn Maintenance,1204.24,LOYALTY,2,1926.78,1445.08,481.69,FL,51.0,Non-binary,<40k,Phone,Mobile Pay
S09035,2025-07-11,Lawn Maintenance,402.42,SUMMER15,1,342.06,241.45,100.61,TX,46.0,Male,120k+,Online Booking,Cash
S09036,2025-07-11,Electrical Wiring,237.7,None,1,2377.0,142.62,95.08,NJ,36.0,Non-binary,120k+,Phone,Credit Card
S09037,2025-07-11,HVAC Servicing,1108.86,SUMMER15,1,942.53,665.32,277.22,FL,41.0,Female,40-80k,Phone,Debit Card
S09038,2025-07-11,Electrical Wiring,1268.98,REFERRAL20,1,1015.19,761.39,253.8,IL,28.0,Non-binary,120k+,Online Booking,Credit Card
S09039,2025-07-12,Lawn Maintenance,1277.59,SPRING10,2,2299.67,1533.11,766.56,TX,58.0,Female,<40k,Online Booking,Mobile Pay
S09040,2025-07-12,Roof Repair,156.62,SPRING10,1,140.96,93.97,46.99,,49.0,Female,80-120k,Walk-in,Debit Card
S09041,2025-07-12,Electrical Wiring,468.75,SPRING10,1,421.88,281.25,140.63,FL,24.0,Male,40-80k,Phone,Credit Card
S09042,2025-07-12,HVAC Servicing,1120.45,LOYALTY,1,896.36,672.27,224.09,IL,27.0,Male,<40k,Phone,Debit Card
S09043,2025-07-12,Electrical Wiring,1378.34,None,1,1378.34,827.0,551.34,IL,40.0,Female,40-80k,Online Booking,Credit Card
S09044,2025-07-12,Gutter Cleaning,101.44,LOYALTY,1,811.5,60.86,20.29,WA,32.0,Male,<40k,Walk-in,Mobile Pay
S09045,2025-07-12,Gutter Cleaning,808.36,SPRING10,1,727.53,485.02,242.51,PA,26.0,Male,80-120k,Phone,Cash
S09046,2025-07-12,HVAC Servicing,703.59,REFERRAL20,1,562.87,422.15,140.72,FL,25.0,Male,<40k,Online Booking,Credit Card
S09047,2025-07-12,Lawn Maintenance,216.96,SUMMER15,1,184.42,130.18,54.24,IL,44.0,Female,<40k,Walk-in,Mobile Pay
S09048,2025-07-13,Roof Repair,484.28,SUMMER15,1,411.64,290.57,121.07,NY,34.0,Male,80-120k,Walk-in,Credit Card
S09049,2025-07-13,HVAC Servicing,429.29,SUMMER15,1,364.9,257.58,107.32,CA,28.0,Female,120k+,Phone,Mobile Pay
S09050,2025-07-13,Electrical Wiring,1220.54,REFERRAL20,2,1952.87,1464.65,488.22,NJ,28.0,,40-80k,Walk-in,Cash
S09051,2025-07-13,Roof Repair,370.79,LOYALTY,1,296.63,222.47,74.16,NY,51.0,Male,<40k,Phone,Cash
S09052,2025-07-13,Roof Repair,1449.21,REFERRAL20,1,1159.37,869.53,289.84,IL,45.0,Non-binary,<40k,Phone,Debit Card
S09053,2025-07-13,Plumbing Repair,679.15,LOYALTY,1,543.32,407.49,135.83,IL,28.0,Non-binary,80-120k,Walk-in,Cash
S09054,2025-07-13,,204.44,REFERRAL20,1,163.55,122.66,40.89,IL,49.0,Male,40-80k,Online Booking,Debit Card
S09055,2025-07-13,Fence Repair,321.41,LOYALTY,1,257.13,192.85,64.28,NJ,46.0,Non-binary,<40k,Online Booking,Credit Card
S09056,2025-07-13,Gutter Cleaning,628.6,None,1,628.6,377.16,251.44,NJ,44.0,Female,120k+,Online Booking,Cash
S09057,2025-07-13,Lawn Maintenance,463.63,LOYALTY,1,370.9,278.18,92.73,FL,30.0,Non-binary,80-120k,Phone,Cash
S09058,2025-07-13,HVAC Servicing,850.47,None,1,850.47,510.28,340.19,CA,55.0,Female,120k+,Phone,Cash
S09059,2025-07-13,Lawn Maintenance,330.98,None,1,330.98,198.59,132.39,CA,53.0,Non-binary,40-80k,Online Booking,Mobile Pay
S09060,2025-07-13,Roof Repair,1066.86,SUMMER15,1,906.83,640.11,266.71,IL,37.0,Male,120k+,Online Booking,Credit Card
S09061,2025-07-13,Gutter Cleaning,784.26,SUMMER15,1,666.62,470.56,196.07,TX,40.0,Female,120k+,Walk-in,Cash
S09062,2025-07-13,,1416.79,SPRING10,1,1275.11,850.07,425.04,FL,24.0,Female,40-80k,Phone,Debit Card
S09063,2025-07-13,Painting,693.68,REFERRAL20,1,554.94,416.21,138.74,WA,42.0,Male,80-120k,Walk-in,Mobile Pay
S09064,2025-07-13,Gutter Cleaning,791.36,REFERRAL20,1,633.08,474.81,158.27,FL,29.0,Male,40-80k,Phone,Debit Card
S09065,2025-07-14,HVAC Servicing,1392.5,None,1,1392.5,835.5,557.0,TX,63.0,Male,120k+,Phone,Cash
S09066,2025-07-14,Water Heater Installation,838.46,REFERRAL20,1,670.76,503.07,167.69,CA,52.0,Male,40-80k,Walk-in,Cash
S09067,2025-07-14,Fence Repair,571.89,None,2,1143.78,686.27,457.51,FL,54.0,Female,<40k,Phone,Mobile Pay
S09068,2025-07-14,Fence Repair,1019.07,SUMMER15,1,866.21,611.44,254.77,TX,18.0,Male,40-80k,Online Booking,Debit Card
S09069,2025-07-14,Plumbing Repair,1193.8,None,1,1193.8,716.28,477.52,IL,,Male,40-80k,Online Booking,Cash
S09070,2025-07-14,Lawn Maintenance,1323.74,None,1,1323.74,794.24,529.5,FL,46.0,Male,120k+,Walk-in,Debit Card
S09071,2025-07-14,Gutter Cleaning,1236.0,SUMMER15,1,1050.6,741.6,309.0,PA,32.0,Male,80-120k,Online Booking,Credit Card
S09072,2025-07-14,Lawn Maintenance,128.04,None,1,128.04,76.83,51.22,PA,42.0,Non-binary,120k+,Online Booking,Debit Card
S09073,2025-07-15,Water Heater Installation,547.14,LOYALTY,1,437.71,328.28,109.43,NJ,25.0,Non-binary,80-120k,Walk-in,Debit Card
S09074,2025-07-15,Water Heater Installation,1130.93,SUMMER15,1,961.29,678.56,282.73,NJ,50.0,,80-120k,Walk-in,Credit Card
S09075,2025-07-15,Window Replacement,403.38,REFERRAL20,1,322.71,242.03,80.68,WA,30.0,Non-binary,80-120k,Walk-in,Credit Card
S09076,2025-07-15,Roof Repair,1491.79,SUMMER15,1,1268.02,895.07,372.95,IL,36.0,Female,80-120k,Online Booking,Debit Card
S09077,2025-07-15,Window Replacement,1109.44,LOYALTY,1,887.56,665.67,221.89,WA,37.0,Female,40-80k,Phone,Cash
S09078,2025-07-15,Window Replacement,1361.26,SUMMER15,1,1157.07,816.76,340.32,TX,49.0,Non-binary,40-80k,Online Booking,Mobile Pay
S09079,2025-07-15,Electrical Wiring,112.1,LOYALTY,1,89.68,67.26,22.42,NJ,29.0,Female,40-80k,Online Booking,Cash
S09080,2025-07-15,Lawn Maintenance,428.95,REFERRAL20,1,343.16,257.37,85.79,CA,40.0,Non-binary,<40k,Online Booking,Cash
S09081,2025-07-16,Painting,151.46,None,1,151.46,90.87,60.58,NJ,59.0,,40-80k,Phone,Mobile Pay
S09082,2025-07-16,Fence Repair,152.44,None,1,152.44,91.46,60.98,PA,43.0,,80-120k,Walk-in,Credit Card
S09083,2025-07-16,Electrical Wiring,104.34,SUMMER15,1,88.69,62.6,26.08,CA,48.0,Female,80-120k,Walk-in,Cash
S09084,2025-07-16,Fence Repair,277.23,LOYALTY,1,221.78,166.34,55.45,PA,39.0,Male,40-80k,Phone,Mobile Pay
S09085,2025-07-16,Painting,1036.95,REFERRAL20,1,829.56,622.17,207.39,CA,49.0,Female,80-120k,Online Booking,Cash
S09086,2025-07-16,Electrical Wiring,229.03,SPRING10,1,206.13,137.42,68.71,FL,40.0,Female,80-120k,Phone,Debit Card
S09087,2025-07-16,Window Replacement,628.61,SPRING10,1,565.75,377.16,188.58,,51.0,Female,80-120k,Phone,Cash
S09088,2025-07-16,Electrical Wiring,785.53,SUMMER15,2,1335.41,942.64,392.77,TX,36.0,Male,40-80k,Online Booking,Cash
S09089,2025-07-16,Fence Repair,472.93,LOYALTY,1,378.35,283.76,94.59,CA,42.0,Female,120k+,Phone,Mobile Pay
S09090,2025-07-17,HVAC Servicing,507.84,LOYALTY,1,406.27,304.7,101.57,NY,23.0,Male,80-120k,Walk-in,Debit Card
S09091,2025-07-17,Roof Repair,1492.48,SUMMER15,2,2537.21,1790.97,746.24,IL,48.0,Male,80-120k,Phone,Mobile Pay
S09092,2025-07-17,Window Replacement,1409.65,LOYALTY,1,1127.72,845.79,281.93,FL,42.0,Non-binary,40-80k,Phone,Debit Card
S09093,2025-07-17,Window Replacement,826.15,None,2,1652.3,991.38,660.92,IL,29.0,Non-binary,40-80k,Phone,Debit Card
S09094,2025-07-17,HVAC Servicing,613.6,SPRING10,1,552.24,368.16,184.08,CA,41.0,Non-binary,40-80k,Online Booking,Credit Card
S09095,2025-07-17,Water Heater Installation,1409.52,REFERRAL20,1,1127.61,845.71,281.9,NJ,43.0,Female,80-120k,Phone,Mobile Pay
S09096,2025-07-17,Gutter Cleaning,533.81,LOYALTY,1,427.04,320.28,106.76,WA,45.0,Male,40-80k,Online Booking,Mobile Pay
S09097,2025-07-17,Electrical Wiring,373.42,REFERRAL20,1,298.74,224.05,74.68,NY,44.0,Male,120k+,Walk-in,Cash
S09098,2025-07-17,Painting,1255.58,None,1,1255.58,753.35,502.23,,52.0,Female,120k+,Walk-in,Credit Card
S09099,2025-07-17,Gutter Cleaning,1149.65,LOYALTY,1,919.72,689.79,229.93,CA,18.0,Non-binary,<40k,Phone,Debit Card
S09100,2025-07-17,Window Replacement,879.07,REFERRAL20,1,703.25,527.44,175.81,WA,55.0,Female,<40k,Phone,Cash
S09101,2025-07-17,Electrical Wiring,605.72,REFERRAL20,1,484.58,363.43,121.14,NY,,,80-120k,Walk-in,Cash
S09102,2025-07-17,Electrical Wiring,815.16,None,2,1630.32,978.19,652.13,WA,61.0,Female,40-80k,Phone,Credit Card
S09103,2025-07-17,Painting,1408.4,SPRING10,1,1267.56,845.04,422.52,TX,47.0,Female,80-120k,Online Booking,Cash
S09104,2025-07-17,HVAC Servicing,233.85,None,1,233.85,140.31,93.54,TX,19.0,Male,80-120k,Walk-in,Debit Card
S09105,2025-07-17,Fence Repair,423.21,None,1,423.21,253.93,169.29,NY,27.0,Male,40-80k,Phone,Mobile Pay
S09106,2025-07-17,Painting,339.63,SPRING10,2,611.33,407.56,203.78,NY,55.0,Non-binary,<40k,Online Booking,Credit Card
S09107,2025-07-17,Painting,1323.81,REFERRAL20,2,2118.09,1588.57,529.52,TX,34.0,Female,120k+,Online Booking,Credit Card
S09108,2025-07-17,Lawn Maintenance,249.44,REFERRAL20,1,199.55,149.66,49.89,PA,38.0,Female,120k+,Online Booking,Mobile Pay
S09109,2025-07-17,Roof Repair,407.96,None,2,815.92,489.55,326.37,PA,46.0,Male,<40k,Online Booking,Mobile Pay
S09110,2025-07-18,Water Heater Installation,1177.87,LOYALTY,2,1884.59,1413.45,471.15,CA,55.0,Female,40-80k,Walk-in,Cash
S09111,2025-07-18,Fence Repair,941.88,REFERRAL20,1,753.51,565.13,188.38,CA,42.0,Male,80-120k,Phone,Credit Card
S09112,2025-07-18,Water Heater Installation,566.86,SUMMER15,2,963.66,680.23,283.43,TX,28.0,Non-binary,,Online Booking,Cash
S09113,2025-07-18,Window Replacement,956.3,REFERRAL20,1,765.04,573.78,191.26,IL,39.0,Non-binary,120k+,Phone,Credit Card
S09114,2025-07-18,Gutter Cleaning,703.63,LOYALTY,1,562.9,422.18,140.73,IL,37.0,Non-binary,80-120k,Online Booking,Debit Card
S09115,2025-07-18,Electrical Wiring,635.69,SPRING10,3,1716.37,1144.25,572.12,FL,51.0,Female,120k+,Online Booking,Cash
S09116,2025-07-18,Window Replacement,1387.08,SPRING10,3,3745.11,2496.74,1248.37,WA,52.0,Male,,Online Booking,Mobile Pay
S09117,2025-07-18,Lawn Maintenance,376.95,SPRING10,2,678.51,452.34,226.17,PA,38.0,Male,120k+,Phone,Debit Card
S09118,2025-07-18,Water Heater Installation,240.26,None,1,240.26,144.16,96.1,NY,27.0,Male,120k+,Online Booking,Cash
S09119,2025-07-18,Fence Repair,755.93,None,1,755.93,453.56,302.37,NJ,50.0,Male,80-120k,Phone,Cash
S09120,2025-07-18,Painting,511.64,REFERRAL20,2,818.63,613.97,204.66,WA,55.0,Male,<40k,Walk-in,Mobile Pay
S09121,2025-07-19,Painting,872.36,LOYALTY,1,697.89,523.42,174.47,NY,59.0,Female,120k+,Walk-in,Cash
S09122,2025-07-19,Gutter Cleaning,275.32,SPRING10,1,247.78,165.19,82.59,PA,43.0,Female,<40k,Online Booking,Mobile Pay
S09123,2025-07-19,Water Heater Installation,1222.36,REFERRAL20,1,977.89,733.42,244.47,PA,63.0,Non-binary,120k+,Phone,Mobile Pay
S09124,2025-07-19,Gutter Cleaning,1039.63,REFERRAL20,1,831.7,623.78,207.93,PA,38.0,Male,40-80k,Phone,Mobile Pay
S09125,2025-07-20,HVAC Servicing,1312.37,SPRING10,1,1181.13,787.42,393.71,FL,50.0,Male,40-80k,Walk-in,Mobile Pay
S09126,2025-07-20,Electrical Wiring,520.38,REFERRAL20,3,1248.92,936.69,312.23,FL,49.0,Male,120k+,Walk-in,Credit Card
S09127,2025-07-20,Roof Repair,1311.31,REFERRAL20,1,1049.05,786.78,262.26,NJ,,Male,80-120k,Walk-in,Mobile Pay
S09128,2025-07-20,Painting,704.08,SPRING10,2,1267.34,844.89,422.45,FL,49.0,Female,40-80k,Phone,Credit Card
S09129,2025-07-20,Roof Repair,1066.32,LOYALTY,1,853.06,639.79,213.26,NY,35.0,Female,<40k,Walk-in,Mobile Pay
S09130,2025-07-20,HVAC Servicing,707.49,REFERRAL20,1,565.99,424.49,141.5,CA,26.0,Female,80-120k,Phone,Credit Card
S09131,2025-07-20,Lawn Maintenance,965.75,None,1,965.75,579.45,386.3,IL,37.0,Female,80-120k,Phone,Cash
S09132,2025-07-20,Water Heater Installation,1131.43,SUMMER15,1,961.71,678.86,282.86,NJ,20.0,Female,40-80k,Walk-in,Mobile Pay
S09133,2025-07-20,,786.76,LOYALTY,1,629.41,472.06,157.35,FL,29.0,Non-binary,<40k,Online Booking,Debit Card
S09134,2025-07-21,Lawn Maintenance,1193.44,SPRING10,1,1074.09,716.06,358.03,FL,31.0,Male,,Online Booking,Credit Card
S09135,2025-07-21,Plumbing Repair,750.89,SPRING10,1,675.8,450.53,225.27,WA,48.0,Non-binary,40-80k,Online Booking,Cash
S09136,2025-07-21,Gutter Cleaning,1307.65,LOYALTY,3,3138.35,2353.76,784.59,FL,47.0,Female,<40k,Online Booking,Debit Card
S09137,2025-07-21,Roof Repair,723.99,SPRING10,1,651.59,434.39,217.2,,60.0,Female,40-80k,Walk-in,Mobile Pay
S09138,2025-07-21,,1185.62,SUMMER15,2,2015.56,1422.75,592.81,CA,34.0,Male,40-80k,Walk-in,Debit Card
S09139,2025-07-21,Window Replacement,738.7,REFERRAL20,1,590.96,443.22,147.74,TX,47.0,Non-binary,40-80k,Online Booking,Credit Card
S09140,2025-07-21,Roof Repair,351.52,SPRING10,1,316.37,210.91,105.46,WA,30.0,Male,80-120k,Phone,Mobile Pay
S09141,2025-07-22,Painting,509.34,None,1,509.34,305.6,203.74,PA,21.0,Male,120k+,Walk-in,Cash
S09142,2025-07-22,Window Replacement,747.13,None,1,747.13,448.28,298.85,NY,51.0,Male,40-80k,Walk-in,Debit Card
S09143,2025-07-22,Roof Repair,1175.01,LOYALTY,1,940.01,705.01,235.0,NJ,27.0,Non-binary,80-120k,Walk-in,Debit Card
S09144,2025-07-22,Gutter Cleaning,708.17,SPRING10,1,637.35,424.9,212.45,NJ,32.0,Non-binary,40-80k,Online Booking,Debit Card
S09145,2025-07-22,Gutter Cleaning,841.53,None,3,2524.6,1514.76,1009.84,CA,42.0,Non-binary,40-80k,Online Booking,Debit Card
S09146,2025-07-22,Roof Repair,154.46,LOYALTY,1,123.57,92.68,30.89,WA,48.0,Non-binary,40-80k,Walk-in,Mobile Pay
S09147,2025-07-22,Electrical Wiring,225.54,SUMMER15,1,191.71,135.32,56.38,CA,51.0,Female,120k+,Walk-in,Mobile Pay
S09148,2025-07-22,Electrical Wiring,1419.54,REFERRAL20,1,1135.63,851.72,283.91,IL,36.0,Female,120k+,Online Booking,Cash
S09149,2025-07-22,Gutter Cleaning,744.78,None,1,744.78,446.87,297.91,NY,27.0,Non-binary,<40k,Online Booking,Mobile Pay
S09150,2025-07-22,Window Replacement,1167.82,REFERRAL20,1,934.26,700.69,233.56,IL,37.0,Non-binary,40-80k,Walk-in,Debit Card
S09151,2025-07-22,Lawn Maintenance,300.94,SPRING10,1,270.85,180.56,90.28,NY,47.0,Non-binary,120k+,Walk-in,Cash
S09152,2025-07-23,Gutter Cleaning,1019.11,REFERRAL20,1,815.29,611.47,203.82,FL,58.0,Non-binary,40-80k,Online Booking,Credit Card
S09153,2025-07-23,Plumbing Repair,766.43,REFERRAL20,1,613.14,459.86,153.29,NY,43.0,Male,120k+,Online Booking,Debit Card
S09154,2025-07-23,Lawn Maintenance,1476.89,SPRING10,2,2658.41,1772.27,886.14,WA,38.0,Female,120k+,Walk-in,Debit Card
S09155,2025-07-23,Plumbing Repair,206.4,None,1,206.4,123.84,82.56,IL,52.0,Female,<40k,Online Booking,Debit Card
S09156,2025-07-23,Painting,177.03,SUMMER15,1,150.48,106.22,44.26,IL,35.0,Male,80-120k,Online Booking,Mobile Pay
S09157,2025-07-23,Painting,784.87,SPRING10,1,706.39,470.92,235.46,IL,49.0,Non-binary,80-120k,Online Booking,Mobile Pay
S09158,2025-07-23,Gutter Cleaning,1086.33,SUMMER15,1,923.38,651.8,271.58,IL,45.0,Female,120k+,Online Booking,Debit Card
S09159,2025-07-23,Roof Repair,1329.74,REFERRAL20,1,1063.79,797.85,265.95,TX,39.0,Non-binary,40-80k,Online Booking,Credit Card
S09160,2025-07-23,Window Replacement,185.87,None,1,185.87,111.52,74.35,PA,22.0,Female,<40k,Walk-in,Credit Card
S09161,2025-07-23,Plumbing Repair,656.42,SUMMER15,2,1115.92,787.7,328.21,FL,39.0,Non-binary,120k+,Walk-in,Debit Card
S09162,2025-07-24,Roof Repair,299.02,SUMMER15,1,254.17,179.41,74.76,NY,48.0,Male,40-80k,Phone,Debit Card
S09163,2025-07-24,HVAC Servicing,628.56,None,1,628.56,377.14,251.43,PA,42.0,Non-binary,120k+,Online Booking,Credit Card
S09164,2025-07-24,Plumbing Repair,914.03,LOYALTY,1,731.22,548.42,182.81,TX,34.0,Female,,Phone,Credit Card
S09165,2025-07-24,Gutter Cleaning,1190.53,LOYALTY,1,952.42,714.32,238.11,WA,30.0,Female,120k+,Online Booking,Mobile Pay
S09166,2025-07-24,Water Heater Installation,1385.86,REFERRAL20,1,1108.69,831.51,277.17,WA,39.0,Non-binary,40-80k,Walk-in,Mobile Pay
S09167,2025-07-24,Lawn Maintenance,445.87,None,1,445.87,267.52,178.35,IL,57.0,Male,120k+,Phone,Credit Card
S09168,2025-07-24,Plumbing Repair,763.42,None,1,763.42,458.05,305.37,IL,27.0,Male,<40k,Walk-in,Credit Card
S09169,2025-07-24,Gutter Cleaning,1130.23,SPRING10,1,1017.21,678.14,339.07,PA,33.0,Non-binary,40-80k,Online Booking,Credit Card
S09170,2025-07-24,Water Heater Installation,485.31,SUMMER15,1,412.51,291.19,121.33,NY,22.0,Male,120k+,Phone,Debit Card
S09171,2025-07-24,HVAC Servicing,373.15,None,1,373.15,223.89,149.26,PA,35.0,Male,<40k,Online Booking,Cash
S09172,2025-07-24,Window Replacement,1011.13,LOYALTY,3,2426.71,1820.03,606.68,CA,43.0,Female,80-120k,Phone,Credit Card
S09173,2025-07-24,HVAC Servicing,369.95,None,2,739.91,443.94,295.96,IL,54.0,Non-binary,80-120k,Walk-in,Credit Card
S09174,2025-07-24,Fence Repair,172.69,None,1,172.69,103.62,69.08,IL,57.0,Male,<40k,Phone,Mobile Pay
S09175,2025-07-24,Roof Repair,769.58,None,1,769.58,461.75,307.83,WA,,Non-binary,120k+,Phone,Debit Card
S09176,2025-07-24,Water Heater Installation,469.1,SPRING10,1,422.19,281.46,140.73,TX,53.0,Male,80-120k,Phone,Credit Card
S09177,2025-07-24,Roof Repair,324.7,SPRING10,2,584.47,389.65,194.82,FL,37.0,Female,<40k,Online Booking,Credit Card
S09178,2025-07-24,Plumbing Repair,567.98,SPRING10,2,1022.37,681.58,340.79,WA,30.0,Non-binary,120k+,Online Booking,Credit Card
S09179,2025-07-24,Lawn Maintenance,768.77,SPRING10,3,2075.68,1383.79,691.89,FL,46.0,,40-80k,Online Booking,Cash
S09180,2025-07-25,Plumbing Repair,238.14,LOYALTY,1,190.51,142.88,47.63,TX,44.0,Female,80-120k,Walk-in,Credit Card
S09181,2025-07-25,HVAC Servicing,289.62,LOYALTY,1,231.7,173.77,57.92,CA,31.0,Non-binary,40-80k,Online Booking,Mobile Pay
S09182,2025-07-25,Plumbing Repair,282.24,SUMMER15,1,239.9,169.34,70.56,NY,45.0,Female,<40k,Phone,Debit Card
S09183,2025-07-25,HVAC Servicing,422.44,SUMMER15,1,359.07,253.46,105.61,FL,41.0,Non-binary,80-120k,Walk-in,Credit Card
S09184,2025-07-25,Gutter Cleaning,857.84,REFERRAL20,1,686.27,514.71,171.57,TX,36.0,Female,80-120k,Walk-in,Cash
S09185,2025-07-25,Fence Repair,485.57,SUMMER15,1,412.73,291.34,121.39,NJ,46.0,Non-binary,80-120k,Walk-in,Debit Card
S09186,2025-07-25,Roof Repair,911.62,SPRING10,1,820.46,546.97,273.49,CA,48.0,Female,<40k,Online Booking,Credit Card
S09187,2025-07-25,HVAC Servicing,231.66,REFERRAL20,2,1853.3000000000002,277.99,92.66,NY,44.0,Non-binary,<40k,Phone,Cash
S09188,2025-07-25,Roof Repair,1386.03,SUMMER15,1,1178.13,831.62,346.51,CA,54.0,Female,40-80k,Walk-in,Debit Card
S09189,2025-07-25,HVAC Servicing,1061.32,REFERRAL20,3,2547.17,1910.38,636.79,CA,27.0,Non-binary,80-120k,Walk-in,Credit Card
S09190,2025-07-25,Window Replacement,384.68,SUMMER15,2,653.95,461.61,192.34,FL,55.0,Female,40-80k,Online Booking,Debit Card
S09191,2025-07-25,Electrical Wiring,1144.74,SPRING10,1,1030.27,686.85,343.42,FL,49.0,Non-binary,120k+,Walk-in,Cash
S09192,2025-07-25,HVAC Servicing,1271.2,LOYALTY,1,1016.96,762.72,254.24,PA,30.0,Non-binary,<40k,Online Booking,Debit Card
S09193,2025-07-25,Plumbing Repair,995.98,REFERRAL20,1,796.79,597.59,199.2,CA,44.0,Female,40-80k,Walk-in,Cash
S09194,2025-07-25,Fence Repair,824.18,REFERRAL20,1,659.35,494.51,164.84,TX,46.0,Female,80-120k,Online Booking,Debit Card
S09195,2025-07-26,Lawn Maintenance,896.84,SUMMER15,2,1524.63,1076.21,448.42,NJ,46.0,Female,<40k,Walk-in,Debit Card
S09196,2025-07-26,HVAC Servicing,810.2,REFERRAL20,1,648.16,486.12,162.04,NY,44.0,,120k+,Online Booking,Debit Card
S09197,2025-07-26,Plumbing Repair,1296.4,None,1,1296.4,777.84,518.56,IL,60.0,Male,120k+,Walk-in,Debit Card
S09198,2025-07-26,Painting,1381.2,None,1,1381.2,828.72,552.48,CA,30.0,Female,120k+,Online Booking,Mobile Pay
S09199,2025-07-26,Plumbing Repair,397.6,None,1,397.6,238.56,159.04,CA,28.0,Non-binary,40-80k,Online Booking,Mobile Pay
S09200,2025-07-26,Roof Repair,926.19,SUMMER15,2,1574.53,1111.43,463.1,NJ,30.0,Male,40-80k,Online Booking,Cash
S09201,2025-07-26,HVAC Servicing,991.77,SPRING10,1,892.59,595.06,297.53,FL,43.0,Non-binary,120k+,Phone,Debit Card
S09202,2025-07-26,Electrical Wiring,406.55,LOYALTY,1,325.24,243.93,81.31,PA,49.0,Male,120k+,Online Booking,Debit Card
S09203,2025-07-26,Lawn Maintenance,1205.95,SUMMER15,1,1025.06,723.57,301.49,CA,28.0,Non-binary,<40k,Online Booking,Debit Card
S09204,2025-07-26,HVAC Servicing,1224.61,REFERRAL20,1,979.68,734.76,244.92,FL,42.0,Female,80-120k,Walk-in,Credit Card
S09205,2025-07-26,Gutter Cleaning,1180.24,SPRING10,1,1062.21,708.14,354.07,PA,31.0,Male,<40k,Online Booking,Debit Card
S09206,2025-07-26,Gutter Cleaning,283.27,LOYALTY,1,226.62,169.96,56.65,IL,33.0,Male,120k+,Phone,Mobile Pay
S09207,2025-07-27,Gutter Cleaning,320.96,SUMMER15,1,272.82,192.58,80.24,TX,55.0,Male,80-120k,Online Booking,Credit Card
S09208,2025-07-27,Lawn Maintenance,998.65,LOYALTY,2,1597.83,1198.37,399.46,IL,57.0,Male,<40k,Walk-in,Cash
S09209,2025-07-27,Window Replacement,1378.97,SPRING10,1,1241.08,827.38,413.69,IL,32.0,Male,120k+,Walk-in,Debit Card
S09210,2025-07-27,Painting,268.2,SUMMER15,1,227.97,160.92,67.05,WA,41.0,Female,40-80k,Phone,Mobile Pay
S09211,2025-07-27,Window Replacement,781.21,SPRING10,1,703.09,468.73,234.36,TX,29.0,Male,80-120k,Phone,Credit Card
S09212,2025-07-27,HVAC Servicing,1320.88,LOYALTY,1,1056.7,792.53,264.18,CA,37.0,Female,80-120k,Walk-in,Debit Card
S09213,2025-07-27,Roof Repair,364.55,None,1,364.55,218.73,145.82,IL,55.0,Male,80-120k,Walk-in,Cash
S09214,2025-07-27,Gutter Cleaning,990.98,None,2,1981.96,1189.18,792.79,PA,40.0,Non-binary,40-80k,Walk-in,Mobile Pay
S09215,2025-07-27,Gutter Cleaning,781.01,LOYALTY,3,1874.42,1405.81,468.6,IL,35.0,Female,40-80k,Online Booking,Mobile Pay
S09216,2025-07-27,Roof Repair,633.78,None,2,1267.56,760.54,507.02,IL,52.0,Non-binary,<40k,Online Booking,Credit Card
S09217,2025-07-28,Roof Repair,1058.18,None,1,1058.18,634.91,423.27,CA,43.0,Non-binary,<40k,Walk-in,Credit Card
S09218,2025-07-28,Roof Repair,322.83,REFERRAL20,1,258.27,193.7,64.57,NY,55.0,Male,<40k,Walk-in,Cash
S09219,2025-07-28,Plumbing Repair,881.12,LOYALTY,1,704.9,528.67,176.22,PA,55.0,Female,120k+,Walk-in,Mobile Pay
S09220,2025-07-28,Lawn Maintenance,329.93,None,1,329.93,197.96,131.97,NJ,36.0,Male,80-120k,Walk-in,Cash
S09221,2025-07-28,Painting,1270.44,SPRING10,1,1143.4,762.26,381.13,CA,44.0,Female,40-80k,Phone,Cash
S09222,2025-07-28,Fence Repair,1021.38,SUMMER15,1,868.17,612.83,255.35,PA,35.0,Male,40-80k,Online Booking,Debit Card
S09223,2025-07-28,Gutter Cleaning,626.67,REFERRAL20,1,501.34,376.0,125.33,NY,40.0,Female,<40k,Online Booking,Mobile Pay
S09224,2025-07-28,Electrical Wiring,879.83,REFERRAL20,2,1407.72,1055.79,351.93,PA,52.0,Non-binary,<40k,Phone,Debit Card
S09225,2025-07-28,Lawn Maintenance,122.16,LOYALTY,1,97.73,73.3,24.43,NY,52.0,Female,120k+,Online Booking,Cash
S09226,2025-07-28,HVAC Servicing,395.12,SUMMER15,1,335.85,237.07,98.78,TX,54.0,Non-binary,80-120k,Phone,Mobile Pay
S09227,2025-07-28,Roof Repair,303.96,REFERRAL20,3,729.5,547.13,182.38,WA,47.0,Male,<40k,Online Booking,Debit Card
S09228,2025-07-28,Roof Repair,551.48,REFERRAL20,1,441.19,330.89,110.3,FL,56.0,Male,40-80k,Phone,Credit Card
